id,train_raw,station_raw,distance_raw,address_raw,price_raw,space_raw,room_raw,from_raw,contract_taw,type_raw,station,train,distance,price,space,room,from
183,鶴見線,鶴見,徒歩5分以内,鶴見区鶴見中央,34万円,0〜20m²,ワンルーム,1981年から,2013年4月〜,商業,38,4,1,34,1,1,1981
184,鶴見線,鶴見,バス,鶴見区駒岡,15万円,20〜40m²,1DK,1987年から,2013年4月〜,一種低層,38,4,5,15,2,1,1987
185,鶴見線,鶴見小野,徒歩5分以内,鶴見区小野町,29万円,80〜100m²,3LDK,1999年から,2013年7月〜,工業,117,4,1,29,5,3,1999
186,鶴見線,鶴見小野,徒歩5分以内,鶴見区下野谷町,25万円,0〜20m²,ワンルーム,1990年から,2014年1月〜,-,117,4,1,25,1,1,1990
187,鶴見線,浅野,徒歩10分以内,鶴見区朝日町,15万円,40〜60m²,3DK,1978年から,2013年4月〜,準工業,20,4,2,15,3,3,1978
188,鶴見線,浅野,徒歩15分以内,鶴見区向井町,23万円,0〜20m²,1K,1988年から,2013年10月〜,-,20,4,3,23,1,1,1988
189,横浜線,東神奈川,徒歩5分以内,神奈川区富家町,37万円,80〜100m²,3LDK,1977年から,2014年1月〜,商業,107,5,1,37,5,3,1977
190,横浜線,東神奈川,徒歩5分以内,神奈川区東神奈川,48万円,40〜60m²,1LDK,2003年から,2013年4月〜,商業,107,5,1,48,3,1,2003
191,横浜線,大口,徒歩5分以内,神奈川区入江,43万円,60〜80m²,3LDK,2000年から,2014年1月〜,準工業,4,5,1,43,4,3,2000
192,横浜線,大口,徒歩5分以内,神奈川区大口通,20万円,40〜60m²,3DK,1986年から,2013年7月〜,一種住居,4,5,1,20,3,3,1986
193,横浜線,大口,徒歩5分以内,神奈川区大口通,29万円,0〜20m²,ワンルーム,1993年から,2013年4月〜,一種住居,4,5,1,29,1,1,1993
194,横浜線,大口,徒歩5分以内,神奈川区大口通,30万円,0〜20m²,ワンルーム,1988年から,2013年7月〜,近隣商業,4,5,1,30,1,1,1988
195,横浜線,大口,徒歩5分以内,神奈川区大口通,31万円,0〜20m²,ワンルーム,1993年から,2013年7月〜,一種住居,4,5,1,31,1,1,1993
196,横浜線,大口,徒歩5分以内,神奈川区大口通,35万円,40〜60m²,3LDK,1993年から,2013年10月〜,近隣商業,4,5,1,35,3,3,1993
197,横浜線,大口,徒歩5分以内,神奈川区大口通,36万円,0〜20m²,1K,1993年から,2014年1月〜,一種住居,4,5,1,36,1,1,1993
198,横浜線,大口,徒歩5分以内,神奈川区大口通,41万円,20〜40m²,2DK,2000年から,2013年4月〜,近隣商業,4,5,1,41,2,2,2000
199,横浜線,大口,徒歩5分以内,神奈川区大口仲町,34万円,60〜80m²,3LDK,1994年から,2013年7月〜,近隣商業,4,5,1,34,4,3,1994
200,横浜線,大口,徒歩5分以内,神奈川区神之木町,22万円,0〜20m²,ワンルーム,1988年から,2013年10月〜,-,4,5,1,22,1,1,1988
201,横浜線,大口,徒歩5分以内,神奈川区神之木町,27万円,40〜60m²,2LDK,1988年から,2013年10月〜,近隣商業,4,5,1,27,3,2,1988
202,横浜線,大口,徒歩5分以内,神奈川区神之木町,43万円,60〜80m²,4LDK,1996年から,2013年10月〜,準工業,4,5,1,43,4,4,1996
203,横浜線,大口,徒歩5分以内,神奈川区神之木町,50万円,60〜80m²,3LDK,2004年から,2013年10月〜,準工業,4,5,1,50,4,3,2004
204,横浜線,大口,徒歩5分以内,神奈川区松見町,23万円,20〜40m²,2K,1985年から,2013年7月〜,一種低層,4,5,1,23,2,2,1985
205,横浜線,大口,徒歩10分以内,神奈川区入江,33万円,60〜80m²,3LDK,1995年から,2013年10月〜,準工業,4,5,2,33,4,3,1995
206,横浜線,大口,徒歩10分以内,神奈川区大口仲町,47万円,60〜80m²,3LDK,1997年から,2014年1月〜,-,4,5,2,47,4,3,1997
207,横浜線,大口,徒歩10分以内,神奈川区神之木台,38万円,60〜80m²,3LDK,2001年から,2013年4月〜,一種住居,4,5,2,38,4,3,2001
208,横浜線,大口,徒歩10分以内,神奈川区神之木町,20万円,40〜60m²,3DK,1981年から,2013年10月〜,一種住居,4,5,2,20,3,3,1981
209,横浜線,大口,徒歩10分以内,神奈川区神之木町,34万円,40〜60m²,2SDK,1984年から,2014年1月〜,一種住居,4,5,2,34,3,2,1984
210,横浜線,大口,徒歩10分以内,神奈川区神之木町,52万円,60〜80m²,3LDK,2010年から,2013年7月〜,一種住居,4,5,2,52,4,3,2010
211,横浜線,大口,徒歩10分以内,神奈川区西大口,14万円,20〜40m²,ワンルーム,1975年から,2013年7月〜,一種中高層,4,5,2,14,2,1,1975
212,横浜線,大口,徒歩10分以内,神奈川区西大口,46万円,60〜80m²,3LDK,2004年から,2014年1月〜,一種中高層,4,5,2,46,4,3,2004
213,横浜線,大口,徒歩10分以内,神奈川区松見町,20万円,60〜80m²,3LDK,1977年から,2013年4月〜,一種住居,4,5,2,20,4,3,1977
214,横浜線,大口,徒歩10分以内,神奈川区松見町,29万円,60〜80m²,3LDK,1977年から,2013年4月〜,一種住居,4,5,2,29,4,3,1977
215,横浜線,大口,徒歩15分以内,神奈川区大口仲町,36万円,60〜80m²,3LDK,1990年から,2013年7月〜,一種住居,4,5,3,36,4,3,1990
216,横浜線,大口,徒歩15分以内,神奈川区子安台,23万円,40〜60m²,2LDK,1977年から,2014年1月〜,準住居,4,5,3,23,3,2,1977
217,横浜線,大口,徒歩15分以内,神奈川区子安台,33万円,60〜80m²,3LDK,2001年から,2013年4月〜,二種中高層,4,5,3,33,4,3,2001
218,横浜線,大口,徒歩15分以内,神奈川区子安台,38万円,60〜80m²,3LDK,2001年から,2013年7月〜,二種中高層,4,5,3,38,4,3,2001
219,横浜線,大口,徒歩15分以内,神奈川区西寺尾,18万円,40〜60m²,3DK,1989年から,2013年7月〜,二種中高層,4,5,3,18,3,3,1989
220,横浜線,大口,徒歩15分超,鶴見区東寺尾,18万円,80〜100m²,3LDK,1987年から,2014年1月〜,二種中高層,4,5,4,18,5,3,1987
221,横浜線,大口,徒歩15分超,鶴見区東寺尾,21万円,80〜100m²,3LDK,1987年から,2014年1月〜,二種中高層,4,5,4,21,5,3,1987
222,横浜線,菊名,徒歩5分以内,港北区篠原北,22万円,0〜20m²,ワンルーム,1988年から,2013年7月〜,近隣商業,29,5,1,22,1,1,1988
223,横浜線,菊名,徒歩10分以内,鶴見区上の宮,42万円,60〜80m²,3LDK,2003年から,2013年10月〜,一種低層,29,5,2,42,4,3,2003
224,横浜線,菊名,徒歩10分以内,港北区大豆戸町,31万円,60〜80m²,3LDK,1979年から,2013年4月〜,一種住居,29,5,2,31,4,3,1979
225,横浜線,新横浜,徒歩5分以内,港北区新横浜,43万円,60〜80m²,2SLDK,1996年から,2013年4月〜,商業,66,5,1,43,4,2,1996
226,横浜線,新横浜,徒歩5分以内,港北区新横浜,45万円,20〜40m²,1DK,2005年から,2013年7月〜,商業,66,5,1,45,2,1,2005
227,横浜線,新横浜,徒歩5分以内,港北区新横浜,47万円,60〜80m²,3LDK,1997年から,2014年1月〜,商業,66,5,1,47,4,3,1997
228,横浜線,新横浜,徒歩5分以内,港北区新横浜,47万円,80〜100m²,2SLDK,2001年から,2014年1月〜,商業,66,5,1,47,5,2,2001
229,横浜線,新横浜,徒歩5分以内,港北区新横浜,48万円,60〜80m²,2LDK,1998年から,2013年10月〜,商業,66,5,1,48,4,2,1998
230,横浜線,新横浜,徒歩5分以内,港北区新横浜,50万円,40〜60m²,1SLDK,2006年から,2013年10月〜,商業,66,5,1,50,3,1,2006
231,横浜線,新横浜,徒歩10分以内,港北区篠原町,15万円,20〜40m²,2K,1975年から,2014年1月〜,一種低層,66,5,2,15,2,2,1975
232,横浜線,新横浜,徒歩10分以内,港北区篠原町,15万円,20〜40m²,2DK,1975年から,2014年1月〜,一種低層,66,5,2,15,2,2,1975
233,横浜線,新横浜,徒歩10分以内,港北区篠原町,20万円,40〜60m²,3LDK,1975年から,2013年10月〜,一種低層,66,5,2,20,3,3,1975
234,横浜線,新横浜,徒歩10分以内,港北区新横浜,33万円,60〜80m²,2SLDK,1994年から,2013年7月〜,商業,66,5,2,33,4,2,1994
235,横浜線,新横浜,徒歩10分以内,港北区新横浜,33万円,60〜80m²,3LDK,1996年から,2013年7月〜,商業,66,5,2,33,4,3,1996
236,横浜線,新横浜,徒歩10分以内,港北区新横浜,35万円,20〜40m²,ワンルーム,2002年から,2014年1月〜,商業,66,5,2,35,2,1,2002
237,横浜線,新横浜,徒歩10分以内,港北区新横浜,35万円,60〜80m²,3SLDK,1996年から,2013年7月〜,-,66,5,2,35,4,3,1996
238,横浜線,新横浜,徒歩10分以内,港北区新横浜,37万円,60〜80m²,3LDK,2001年から,2013年4月〜,商業,66,5,2,37,4,3,2001
239,横浜線,新横浜,徒歩10分以内,港北区新横浜,38万円,40〜60m²,2LDK,1999年から,2013年1月〜,商業,66,5,2,38,3,2,1999
240,横浜線,新横浜,徒歩10分以内,港北区新横浜,38万円,60〜80m²,3LDK,1999年から,2014年1月〜,商業,66,5,2,38,4,3,1999
241,横浜線,新横浜,徒歩10分以内,港北区新横浜,40万円,40〜60m²,1LDK,2007年から,2013年4月〜,-,66,5,2,40,3,1,2007
242,横浜線,新横浜,徒歩10分以内,港北区新横浜,43万円,20〜40m²,1K,2007年から,2014年1月〜,-,66,5,2,43,2,1,2007
243,横浜線,新横浜,徒歩10分以内,港北区新横浜,43万円,60〜80m²,3LDK,1997年から,2013年4月〜,商業,66,5,2,43,4,3,1997
244,横浜線,新横浜,徒歩10分以内,港北区新横浜,44万円,60〜80m²,3LDK,2007年から,2013年7月〜,近隣商業,66,5,2,44,4,3,2007
245,横浜線,新横浜,徒歩10分以内,港北区新横浜,45万円,40〜60m²,1LDK,1997年から,2014年1月〜,商業,66,5,2,45,3,1,1997
246,横浜線,新横浜,徒歩10分以内,港北区新横浜,46万円,40〜60m²,2DK,2002年から,2013年7月〜,商業,66,5,2,46,3,2,2002
247,横浜線,新横浜,徒歩10分以内,港北区新横浜,46万円,60〜80m²,3LDK,2007年から,2013年4月〜,商業,66,5,2,46,4,3,2007
248,横浜線,新横浜,徒歩10分以内,港北区新横浜,47万円,40〜60m²,1SLDK,2007年から,2013年7月〜,商業,66,5,2,47,3,1,2007
249,横浜線,新横浜,徒歩10分以内,港北区新横浜,47万円,60〜80m²,3LDK,2007年から,2014年1月〜,商業,66,5,2,47,4,3,2007
250,横浜線,新横浜,徒歩10分以内,港北区新横浜,49万円,60〜80m²,3LDK,2004年から,2013年10月〜,商業,66,5,2,49,4,3,2004
251,横浜線,新横浜,徒歩10分以内,港北区新横浜,51万円,20〜40m²,1DK,2004年から,2014年1月〜,商業,66,5,2,51,2,1,2004
252,横浜線,新横浜,徒歩10分以内,港北区新横浜,52万円,60〜80m²,3LDK,2011年から,2014年1月〜,商業,66,5,2,52,4,3,2011
253,横浜線,新横浜,徒歩10分以内,港北区新横浜,55万円,60〜80m²,2SLDK,1999年から,2013年7月〜,商業,66,5,2,55,4,2,1999
254,横浜線,新横浜,徒歩10分以内,港北区新横浜,60万円,40〜60m²,1DK,2004年から,2013年10月〜,商業,66,5,2,60,3,1,2004
255,横浜線,新横浜,徒歩10分以内,港北区大豆戸町,32万円,60〜80m²,2LDK,1985年から,2014年1月〜,近隣商業,66,5,2,32,4,2,1985
256,横浜線,新横浜,徒歩15分以内,港北区篠原町,22万円,80〜100m²,3LDK,1985年から,2013年10月〜,一種住居,66,5,3,22,5,3,1985
257,横浜線,新横浜,徒歩15分以内,港北区篠原町,23万円,80〜100m²,3SLDK,1985年から,2013年10月〜,一種住居,66,5,3,23,5,3,1985
258,横浜線,新横浜,徒歩15分以内,港北区篠原町,25万円,80〜100m²,3LDK,1985年から,2013年10月〜,一種低層,66,5,3,25,5,3,1985
259,横浜線,新横浜,徒歩15分以内,港北区新横浜,23万円,20〜40m²,ワンルーム,1988年から,2014年1月〜,商業,66,5,3,23,2,1,1988
260,横浜線,新横浜,徒歩15分以内,港北区新横浜,27万円,60〜80m²,1LDK,1988年から,2013年7月〜,商業,66,5,3,27,4,1,1988
261,横浜線,新横浜,徒歩15分以内,港北区新横浜,29万円,80〜100m²,2SLDK,2000年から,2013年10月〜,商業,66,5,3,29,5,2,2000
262,横浜線,新横浜,徒歩15分以内,港北区新横浜,30万円,80〜100m²,4LDK,1999年から,2014年1月〜,商業,66,5,3,30,5,4,1999
263,横浜線,新横浜,徒歩15分以内,港北区新横浜,35万円,60〜80m²,2LDK,1998年から,2013年7月〜,商業,66,5,3,35,4,2,1998
264,横浜線,新横浜,徒歩15分以内,港北区新横浜,35万円,60〜80m²,2SLDK,1999年から,2013年10月〜,商業,66,5,3,35,4,2,1999
265,横浜線,新横浜,徒歩15分以内,港北区新横浜,36万円,60〜80m²,2SLDK,1999年から,2013年10月〜,商業,66,5,3,36,4,2,1999
266,横浜線,新横浜,徒歩15分以内,港北区新横浜,36万円,80〜100m²,1SLDK,1999年から,2013年7月〜,商業,66,5,3,36,5,1,1999
267,横浜線,新横浜,徒歩15分以内,港北区新横浜,38万円,60〜80m²,2SLDK,1999年から,2013年4月〜,-,66,5,3,38,4,2,1999
268,横浜線,新横浜,徒歩15分以内,港北区新横浜,42万円,60〜80m²,2LDK,1999年から,2014年1月〜,商業,66,5,3,42,4,2,1999
269,横浜線,新横浜,徒歩15分以内,港北区新横浜,43万円,40〜60m²,2LDK,2005年から,2013年4月〜,商業,66,5,3,43,3,2,2005
270,横浜線,新横浜,徒歩15分以内,港北区新横浜,44万円,60〜80m²,1LDK,2006年から,2013年10月〜,商業,66,5,3,44,4,1,2006
271,横浜線,新横浜,徒歩15分以内,港北区新横浜,45万円,60〜80m²,2LDK,2006年から,2013年7月〜,商業,66,5,3,45,4,2,2006
272,横浜線,小机,徒歩5分以内,港北区小机町,23万円,60〜80m²,3LDK,1983年から,2013年4月〜,一種低層,6,5,1,23,4,3,1983
273,横浜線,小机,徒歩5分以内,港北区小机町,40万円,40〜60m²,2LDK,2007年から,2013年4月〜,一種住居,6,5,1,40,3,2,2007
274,横浜線,小机,徒歩10分以内,港北区小机町,15万円,40〜60m²,3DK,1979年から,2013年7月〜,一種住居,6,5,2,15,3,3,1979
275,横浜線,小机,徒歩10分以内,港北区小机町,21万円,60〜80m²,3DK,1979年から,2013年4月〜,一種住居,6,5,2,21,4,3,1979
276,横浜線,小机,徒歩10分以内,港北区小机町,24万円,80〜100m²,3LDK,1992年から,2014年1月〜,一種低層,6,5,2,24,5,3,1992
277,横浜線,小机,徒歩10分以内,港北区鳥山町,14万円,60〜80m²,3LDK,1979年から,2013年7月〜,二種住居,6,5,2,14,4,3,1979
278,横浜線,小机,徒歩10分以内,港北区鳥山町,26万円,80〜100m²,3LDK,1990年から,2013年7月〜,一種住居,6,5,2,26,5,3,1990
279,横浜線,小机,徒歩10分以内,港北区鳥山町,28万円,80〜100m²,3SLDK,1990年から,2013年10月〜,二種住居,6,5,2,28,5,3,1990
280,横浜線,小机,徒歩15分以内,港北区小机町,16万円,40〜60m²,3DK,1989年から,2014年1月〜,一種住居,6,5,3,16,3,3,1989
281,横浜線,小机,徒歩15分以内,港北区小机町,24万円,80〜100m²,4LDK,1987年から,2013年7月〜,一種低層,6,5,3,24,5,4,1987
282,横浜線,小机,徒歩15分以内,港北区小机町,27万円,60〜80m²,3LDK,1987年から,2014年1月〜,一種低層,6,5,3,27,4,3,1987
283,横浜線,小机,徒歩15分以内,港北区小机町,30万円,60〜80m²,3LDK,1987年から,2013年1月〜,一種低層,6,5,3,30,4,3,1987
284,横浜線,小机,徒歩15分以内,港北区小机町,33万円,60〜80m²,4LDK,2005年から,2014年1月〜,一種住居,6,5,3,33,4,4,2005
285,横浜線,小机,徒歩15分以内,港北区鳥山町,25万円,60〜80m²,3LDK,1979年から,2013年7月〜,一種住居,6,5,3,25,4,3,1979
286,横浜線,小机,徒歩15分超,港北区小机町,15万円,60〜80m²,3LDK,1989年から,2014年1月〜,二種住居,6,5,4,15,4,3,1989
287,横浜線,小机,徒歩15分超,港北区小机町,19万円,60〜80m²,3LDK,1987年から,2013年10月〜,-,6,5,4,19,4,3,1987
288,横浜線,小机,バス,神奈川区菅田町,16万円,40〜60m²,3DK,1984年から,2014年1月〜,-,6,5,5,16,3,3,1984
289,横浜線,小机,バス,港北区小机町,22万円,60〜80m²,4DK,1985年から,2014年1月〜,一種住居,6,5,5,22,4,4,1985
290,横浜線,鴨居,バス,神奈川区菅田町,11万円,40〜60m²,2DK,1984年から,2013年7月〜,一種住居,36,5,5,11,3,2,1984
291,横浜線,鴨居,バス,神奈川区菅田町,12万円,40〜60m²,2LDK,1982年から,2014年1月〜,一種住居,36,5,5,12,3,2,1982
292,横浜線,鴨居,バス,神奈川区菅田町,14万円,40〜60m²,2LDK,1982年から,2014年1月〜,-,36,5,5,14,3,2,1982
293,横浜線,鴨居,バス,神奈川区菅田町,15万円,40〜60m²,3DK,1984年から,2013年7月〜,一種住居,36,5,5,15,3,3,1984
294,横浜線,鴨居,バス,神奈川区菅田町,30万円,60〜80m²,3LDK,1998年から,2013年7月〜,一種中高層,36,5,5,30,4,3,1998
295,根岸線,桜木町,徒歩5分以内,西区桜木町,61万円,40〜60m²,1LDK,2004年から,2013年10月〜,商業,70,6,1,61,3,1,2004
296,根岸線,桜木町,徒歩5分以内,西区桜木町,62万円,60〜80m²,3LDK,2004年から,2014年1月〜,商業,70,6,1,62,4,3,2004
297,根岸線,桜木町,徒歩5分以内,西区桜木町,63万円,40〜60m²,1LDK,2004年から,2013年10月〜,商業,70,6,1,63,3,1,2004
298,根岸線,桜木町,徒歩5分以内,西区桜木町,65万円,20〜40m²,1LDK,2004年から,2013年7月〜,商業,70,6,1,65,2,1,2004
299,根岸線,桜木町,徒歩5分以内,西区桜木町,66万円,60〜80m²,2LDK,2004年から,2014年1月〜,商業,70,6,1,66,4,2,2004
300,根岸線,桜木町,徒歩5分以内,西区桜木町,66万円,60〜80m²,3LDK,2004年から,2014年1月〜,商業,70,6,1,66,4,3,2004
301,根岸線,桜木町,徒歩5分以内,西区桜木町,69万円,40〜60m²,1LDK,2004年から,2014年1月〜,商業,70,6,1,69,3,1,2004
302,根岸線,桜木町,徒歩5分以内,中区野毛町,41万円,40〜60m²,2DK,1982年から,2014年1月〜,商業,70,6,1,41,3,2,1982
303,根岸線,桜木町,徒歩5分以内,中区野毛町,48万円,40〜60m²,1LDK,1982年から,2014年1月〜,商業,70,6,1,48,3,1,1982
304,根岸線,桜木町,徒歩5分以内,中区野毛町,56万円,60〜80m²,2SLDK,2000年から,2014年1月〜,商業,70,6,1,56,4,2,2000
305,根岸線,桜木町,徒歩5分以内,中区花咲町,36万円,0〜20m²,ワンルーム,1983年から,2013年4月〜,商業,70,6,1,36,1,1,1983
306,根岸線,桜木町,徒歩5分以内,中区花咲町,58万円,40〜60m²,2LDK,2007年から,2013年4月〜,商業,70,6,1,58,3,2,2007
307,根岸線,桜木町,徒歩10分以内,西区桜木町,57万円,60〜80m²,2LDK,2002年から,2014年1月〜,商業,70,6,2,57,4,2,2002
308,根岸線,桜木町,徒歩10分以内,西区宮崎町,49万円,40〜60m²,2LDK,1982年から,2013年7月〜,商業,70,6,2,49,3,2,1982
309,根岸線,桜木町,徒歩10分以内,中区野毛町,49万円,60〜80m²,3LDK,1995年から,2013年10月〜,商業,70,6,2,49,4,3,1995
310,根岸線,関内,徒歩5分以内,中区相生町,53万円,20〜40m²,1K,2001年から,2014年1月〜,商業,32,6,1,53,2,1,2001
311,根岸線,関内,徒歩5分以内,中区扇町,49万円,60〜80m²,2SLDK,2001年から,2013年4月〜,商業,32,6,1,49,4,2,2001
312,根岸線,関内,徒歩5分以内,中区太田町,46万円,40〜60m²,2LDK,1996年から,2013年10月〜,商業,32,6,1,46,3,2,1996
313,根岸線,関内,徒歩5分以内,中区太田町,49万円,20〜40m²,ワンルーム,2000年から,2013年4月〜,商業,32,6,1,49,2,1,2000
314,根岸線,関内,徒歩5分以内,中区太田町,53万円,60〜80m²,2LDK,2000年から,2013年7月〜,商業,32,6,1,53,4,2,2000
315,根岸線,関内,徒歩5分以内,中区翁町,26万円,40〜60m²,ワンルーム,1981年から,2014年1月〜,商業,32,6,1,26,3,1,1981
316,根岸線,関内,徒歩5分以内,中区翁町,27万円,40〜60m²,ワンルーム,1981年から,2013年10月〜,商業,32,6,1,27,3,1,1981
317,根岸線,関内,徒歩5分以内,中区翁町,32万円,0〜20m²,ワンルーム,1981年から,2013年7月〜,商業,32,6,1,32,1,1,1981
